time,stf
9.200000000000414957e+00,-1.287263820144024186e-28
9.250000000000415668e+00,-6.236361057161519859e-29
9.300000000000416378e+00,-3.009319787661982473e-29
9.350000000000417089e+00,-1.446368542526039016e-29
9.400000000000417799e+00,-6.924098925304823647e-30
9.450000000000418510e+00,-3.301576469478780189e-30
9.500000000000419220e+00,-1.568026455971800219e-30
9.550000000000419931e+00,-7.417532644008548368e-31
9.600000000000420641e+00,-3.494940016279714581e-31
9.650000000000421352e+00,-1.640190486688017977e-31
9.700000000000422062e+00,-7.666961346628763110e-32
9.750000000000422773e+00,-3.569659570953887088e-32
9.800000000000423483e+00,-1.655407757529553792e-32
9.850000000000424194e+00,-7.646416413033951665e-33
9.900000000000424905e+00,-3.517918647049142138e-33
9.950000000000425615e+00,-1.612087601099855975e-33
1.000000000000042633e+01,-7.358115362643331856e-34
1.005000000000042704e+01,-3.345182104890297228e-34
1.010000000000042775e+01,-1.514775462512706249e-34
1.015000000000042846e+01,-6.832068115687404571e-35
1.020000000000042917e+01,-3.069245635537506697e-35
1.025000000000042988e+01,-1.373367423408657649e-35
1.030000000000043059e+01,-6.120932246677714539e-36
1.035000000000043130e+01,-2.717216468524288987e-36
1.040000000000043201e+01,-1.201453140246195682e-36
1.045000000000043272e+01,-5.291337520648459620e-37
1.050000000000043343e+01,-2.321134021776725975e-37
1.055000000000043414e+01,-1.014170999099816285e-37
1.060000000000043485e+01,-4.413655863281454094e-38
1.065000000000043556e+01,-1.913207828849677342e-38
1.070000000000043627e+01,-8.260423655626343416e-39
1.075000000000043698e+01,-3.552377195400424569e-39
1.080000000000043769e+01,-1.521642016203894552e-39
1.085000000000043840e+01,-6.492062055818968027e-40
1.090000000000043912e+01,-2.758860051744483018e-40
1.095000000000043983e+01,-1.167760013044585429e-40
1.100000000000044054e+01,-4.923279962381847607e-41
1.105000000000044125e+01,-2.067438266154760640e-41
1.110000000000044196e+01,-8.647443503545818497e-42
1.115000000000044267e+01,-3.602634143878688415e-42
1.120000000000044338e+01,-1.494961163914824343e-42
1.125000000000044409e+01,-6.178983854073514678e-43
1.130000000000044480e+01,-2.543792519260556778e-43
1.135000000000044551e+01,-1.043094996225827895e-43
1.140000000000044622e+01,-4.260334148492077947e-44
1.145000000000044693e+01,-1.733169997108655811e-44
1.150000000000044764e+01,-7.022899145242408248e-45
1.155000000000044835e+01,-2.834454841611899606e-45
1.160000000000044906e+01,-1.139463883807737633e-45
1.165000000000044977e+01,-4.562570284290822767e-46
1.170000000000045048e+01,-1.819686697530057802e-46
1.175000000000045119e+01,-7.228726441911329079e-47
1.180000000000045191e+01,-2.860257568527093898e-47
